composition,status,required_annual_return,comparison_horizon_years,observed_upper_return
INF174K01LT0|INF174K01LT0=1.0000,within_observed_terrain,0.0796141669863224,3,0.4827472049816095
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.0500,INF879O01100=0.9000",within_observed_terrain,0.0796141669863224,3,0.37842877686714327
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.1000,INF879O01100=0.8500",within_observed_terrain,0.0796141669863224,3,0.3778027100555137
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.1500,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.3772083206025372
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.2000,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.3766432632308989
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.2500,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.37610541863927893
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.3000,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3755928669213753
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.3500,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.3751038646512146
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.4000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.37463682505795837
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.4500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.37419030081485194
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.5000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.3737629690487638
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.5500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3733536182430568
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.6000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3729611367605239
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.6500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3725845027572894
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.7000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.372222775294871
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.7500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.37187508648755796
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.8000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.37154063454707
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.8500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.37121867760710225
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.9000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3709085282275999
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.0500,INF769K01DM9=0.9500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.3706095484930425
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.0000,INF879O01100=0.9000",within_observed_terrain,0.0796141669863224,3,0.3821569743786073
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.0500,INF879O01100=0.8500",within_observed_terrain,0.0796141669863224,3,0.3814971097409712
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.1000,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.3808677940318703
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.1500,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.38026695333033
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.2000,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.37969269732931243
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.2500,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3791432994512871
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.3000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.3786171794935822
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.3500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.37811288843575475
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.4000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3776290951010779
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.4500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.37716457441337936
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.5000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.37671819703092346
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.5500,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.376288920172535
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.6000,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3758757794789658
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.6500,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3754778817757103
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.7000,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.37509439862287275
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.7500,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.37472456055399594
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.8000,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.37436765191948473
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.8500,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.37402300626186213
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1000,INF769K01DM9=0.9000,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.3736900021599412
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.0000,INF879O01100=0.8500",within_observed_terrain,0.0796141669863224,3,0.3845994084840789
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.0500,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.3839532620474009
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.1000,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.38333410966109605
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.1500,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.38274029387567254
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.2000,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3821702902467863
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.2500,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.38162269425274875
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.3000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.38109620972677494
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.3500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3805896386031875
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.4000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.3801018718066469
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.4500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.37963188113843804
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.5000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3791787120347634
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.5500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3787414770896127
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.6000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3783193502496367
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.6500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3779115616010571
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.7000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.37751739267933204
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.7500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.3771361722414164
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.8000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3767672724482385
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.1500,INF769K01DM9=0.8500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.37641010541168995
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.0000,INF879O01100=0.8000",within_observed_terrain,0.0796141669863224,3,0.38659000559615464
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.0500,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.38596384810746653
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.1000,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.3853615235755583
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.1500,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.38478169627857284
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.2000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.38422312850854534
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.2500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.3836846717405762
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.3000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3831652587401291
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.3500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.38266389649417865
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.4000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3821796598675693
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.4500,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.38171168589922533
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.5000,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.38125916866413934
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.5500,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3808213546367165
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.6000,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3803975384993017
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.6500,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.3799870593467929
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.7000,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.37958929724434376
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.7500,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3792036701004109
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2000,INF769K01DM9=0.8000,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.37882963082193766
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.0000,INF879O01100=0.7500",within_observed_terrain,0.0796141669863224,3,0.38824354402228445
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.0500,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.38764004240962757
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.1000,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.38705763582462294
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.1500,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.3864952368303525
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.2000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.38595183149479295
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.2500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.38542647328135904
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.3000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.38491827753902075
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.3500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.38442641652443954
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.4000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.38395011489711495
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.4500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.38348864563591434
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.5000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3830413263316872
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.5500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3826075158161588
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.6000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.3821866110920382
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.6500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.3817780445333887
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.7000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3813812813289057
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.2500,INF769K01DM9=0.7500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.3809958171438492
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.0000,INF879O01100=0.7000",within_observed_terrain,0.0796141669863224,3,0.38963895794104597
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.0500,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3890588699752733
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.1000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.38849752806461524
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.1500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.3879540376155055
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.2000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3874275600860664
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.2500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.38691730866229745
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.3000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3864225443285598
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.3500,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3859425722910279
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.4000,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.38547673871764676
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.4500,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.38502442776238843
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.5000,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.38458505884528327
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.5500,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.38415808416293573
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.6000,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.38374298640704807
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.6500,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3833392766709476
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3000,INF769K01DM9=0.7000,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.3829464925262851
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.0000,INF879O01100=0.6500",within_observed_terrain,0.0796141669863224,3,0.3908323173786248
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.0500,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.39027538444450927
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.1000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.38973518614795566
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.1500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3892109790812015
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.2000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.38870206324425793
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.2500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3882077789210512
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.3000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.38772750382160504
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.3500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3872606504641929
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.4000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3868066637742682
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.4500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.38636501887950714
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.5000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.38593521908252115
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.5500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.38551679399475436
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.6000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3851092978168045
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.3500,INF769K01DM9=0.6500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.384712307751933
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.0000,INF879O01100=0.6000",within_observed_terrain,0.0796141669863224,3,0.39193293400166485
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.0500,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.3913299813194089
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.1000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3908104235591472
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.1500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.39030525137375727
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.2000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.38981387520149324
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.2500,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.3893357372755766
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.3000,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3888703095084918
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.3500,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3884170915430665
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.4000,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3879756089551931
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.4500,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.38754541159459555
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.5000,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.38712607205142024
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.5500,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3867171842376622
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4000,INF769K01DM9=0.6000,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.38631836207350645
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.0000,INF879O01100=0.5500",within_observed_terrain,0.0796141669863224,3,0.39318608859198645
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.0500,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3922529722598931
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.1000,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.39175324596796957
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.1500,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.39126651572300286
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.2000,INF879O01100=0.3500",within_observed_terrain,0.0796141669863224,3,0.39079228083415796
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.2500,INF879O01100=0.3000",within_observed_terrain,0.0796141669863224,3,0.3903300660154152
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.3000,INF879O01100=0.2500",within_observed_terrain,0.0796141669863224,3,0.3898794197937949
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.3500,INF879O01100=0.2000",within_observed_terrain,0.0796141669863224,3,0.3894399130358315
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.4000,INF879O01100=0.1500",within_observed_terrain,0.0796141669863224,3,0.38901113758216854
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.4500,INF879O01100=0.1000",within_observed_terrain,0.0796141669863224,3,0.38859270498112886
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.5000,INF879O01100=0.0500",within_observed_terrain,0.0796141669863224,3,0.3881842453129838
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.4500,INF769K01DM9=0.5500,INF879O01100=0.0000",within_observed_terrain,0.0796141669863224,3,0.3877854060974346
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.5000,INF769K01DM9=0.0000,INF879O01100=0.5000",within_observed_terrain,0.0796141669863224,3,0.3942915581437496
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.5000,INF769K01DM9=0.0500,INF879O01100=0.4500",within_observed_terrain,0.0796141669863224,3,0.3932690346271328
"INF174K01LT0,INF769K01DM9,INF879O01100|INF174K01LT0=0.5000,INF769K01DM9=0.1000,INF879O01100=0.4000",within_observed_terrain,0.0796141669863224,3,0.3925866963252602
